,Ambient temp,Ambient pressure,Ambient humidity,AFD pressure,GT exh pressure,Turbine inlet temp,Turbine after temp,Turbine energy yield
28610,7.053,1020.2,79.304,2.5182,21.249000000000002,1062.4,549.73,11.102
28611,6.7356,1020.6,78.215,2.5264,21.403000000000002,1063.2,549.93,11.056
28612,6.577999999999999,1020.6,77.428,2.5018,21.061999999999998,1061.2,550.03,11.043
28613,6.5457,1020.5,77.737,2.5402,21.396,1063.1,550.02,11.107000000000001
28614,6.5218,1020.1,78.939,2.5358,21.363000000000003,1063.1,549.97,11.172
28615,6.1843,1020.1,78.172,2.5775,21.641,1064.8,549.88,11.249
28616,5.7228,1027.4,79.693,2.5321,21.593000000000004,1064.0,549.97,11.203
28617,5.2423,1028.9,79.207,2.5236,21.572,1063.9,549.74,11.154000000000002
28618,4.976,1029.1,80.35600000000001,3.5239,30.316,1095.2,538.13,13.462
28619,5.0702,1029.4,79.264,3.8062,32.955,1099.8,532.79,14.062999999999999
28620,5.1574,1029.2,78.863,2.575,21.621,1063.8,549.2,11.225
28621,5.026,1028.7,79.29,2.3454,19.677,1044.3,544.33,10.583
28622,4.9927,1028.5,80.09899999999999,2.2577,18.995,1032.9,540.0,10.468
28623,5.0496,1028.4,79.955,2.4908,21.153000000000002,1061.2,550.04,10.967
28624,5.1672,1028.4,79.458,3.6566,31.881999999999998,1095.4,533.73,13.776
28625,5.2882,1028.8,78.50399999999999,3.8313,33.244,1099.9,531.46,14.13
28626,5.3891,1029.2,77.179,3.8241,33.301,1099.9,531.48,14.091
28627,5.9117,1029.4,75.442,3.8072,33.001999999999995,1100.1,532.3,14.120999999999999
28628,6.3587,1029.7,71.044,3.8321,33.445,1100.1,531.05,14.161
28629,6.6704,1029.8,70.28,3.8218,33.096,1099.9,532.09,14.1
28630,7.1457,1029.5,69.26100000000001,3.8458,33.143,1099.9,531.85,14.147
28631,7.0438,1002.1,67.98100000000001,3.7544,32.330999999999996,1100.1,532.65,14.029000000000002
28632,6.6173,1020.2,70.933,3.8294,32.856,1099.9,532.15,14.097000000000001
28633,6.2997,1020.5,72.7,3.8489999999999998,33.049,1100.1,532.05,14.052999999999999
28634,5.9929,1020.7,74.066,3.8624,33.232,1100.1,531.37,14.164000000000001
28635,5.852,1021.0,74.689,3.8756,33.465,1099.9,530.74,14.167
28636,5.5963,1021.0,75.425,3.7868,32.702,1100.1,532.9,14.058
28637,5.3229999999999995,1021.0,76.295,3.8406,33.191,1100.1,531.36,14.17
28638,5.2203,1021.2,76.256,3.9042,33.733000000000004,1100.0,529.74,14.257
28639,5.3826,1021.4,76.12100000000001,3.8973,33.631,1099.9,530.56,14.209000000000001
28640,5.7016,1021.6,76.57,3.8403,32.99,1099.9,532.48,14.049000000000001
28641,5.7593,1021.7,76.718,3.4288,29.383000000000003,1085.3,535.55,13.154000000000002
28642,5.3697,1021.5,77.351,3.2752,28.026,1085.7,540.59,12.8
28643,5.1594,1021.3,77.329,3.8686,33.424,1100.1,531.11,14.164000000000001
28644,5.0559,1021.2,77.73100000000001,2.6609,22.024,1067.5,549.57,11.386
28645,5.0094,1021.2,78.13,2.6457,22.066999999999997,1067.8,549.82,11.365
28646,4.8205,1021.3,78.611,2.6124,21.999000000000002,1067.6,550.2,11.360999999999999
28647,4.8402,1021.2,77.939,2.9277,24.703000000000003,1075.3,545.75,12.035
28648,4.7641,1021.3,78.548,3.83,32.801,1099.9,533.27,14.04
28649,4.6241,1021.5,79.156,2.9002,24.285999999999998,1075.5,547.17,11.901
28650,5.0865,1021.6,79.793,2.679,22.095,1066.6,549.55,11.372
28651,6.2961,1021.7,76.278,3.9088,33.514,1099.9,531.81,14.093
28652,7.1719,1021.6,71.623,3.9151,33.915,1100.2,532.21,14.017000000000001
28653,7.9511,1021.3,69.847,3.9089,34.229,1100.0,532.1,14.113
28654,8.359,1021.0,68.493,3.9111,34.293,1100.1,532.23,14.078
28655,8.5323,1020.8,67.76,3.7486,33.266,1100.0,536.7,13.742
28656,8.4524,1020.7,67.77199999999999,3.7226,32.954,1100.2,537.13,13.738
28657,8.3221,1020.9,68.061,3.5982,31.798000000000002,1099.9,541.18,13.512
28658,8.1023,1021.1,69.083,3.8635,33.454,1100.0,532.8,14.013
28659,7.5747,1021.3,71.134,3.1418,27.471999999999998,1091.9,549.54,12.439
28660,6.9875,1021.4,73.65100000000001,3.3905,29.357,1099.4,545.19,13.129000000000001
28661,6.4003,1021.4,76.084,3.9016,33.751,1100.0,530.09,14.24
28662,6.0092,1021.4,77.327,3.8943,33.372,1099.7,531.09,14.148
28663,6.7551,1021.6,75.671,2.9428,24.776999999999997,1081.6,549.77,11.942
28664,7.2813,1021.4,75.161,3.4894,29.531999999999996,1099.9,544.06,13.288
28665,7.3366,1021.5,76.634,2.7976,23.484,1073.9,549.9,11.662
28666,11.981,1014.7,85.48,2.7607,24.516,1068.4,548.17,11.435
28667,12.377,1014.9,85.34200000000001,2.7216,25.148000000000003,1065.6,549.77,11.263
28668,12.51,1015.3,85.947,2.7125,22.804000000000002,1066.2,549.98,11.308
28669,12.739,1015.6,86.60600000000001,2.3865,22.704,1047.6,549.55,10.443
28670,13.065999999999999,1015.4,86.29,2.3211,21.651,1044.9,549.68,10.265999999999998
28671,13.559000000000001,1015.5,85.146,2.3475,19.651,1046.8,549.73,10.384
28672,13.505,1015.5,86.809,2.6968,24.199,1064.2,549.81,11.149000000000001
28673,13.588,1015.7,88.931,2.7315,22.612,1066.1,550.18,11.24
28674,13.897,1016.1,88.46600000000001,2.7164,24.105,1066.5,550.24,11.235999999999999
28675,14.571,1016.8,85.71700000000001,2.7228,22.938000000000002,1066.1,550.17,11.158
28676,15.558,1016.9,81.93299999999999,2.7241,23.879,1066.2,550.0,11.267000000000001
28677,16.444000000000003,1016.8,79.054,2.7154,22.816999999999997,1066.5,549.98,11.214
28678,17.164,1016.2,74.45,2.695,22.686,1065.0,549.73,11.115
28679,17.456,1015.6,71.91199999999999,2.7226,23.037,1066.4,550.07,11.32
28680,17.403,1015.6,73.949,2.4359,21.165,1051.5,550.1,10.550999999999998
28681,17.301,1016.0,74.459,2.3059,20.456,1045.5,549.73,10.234
28682,16.595,1016.2,76.854,2.4902,21.599,1054.5,550.19,10.689
28683,14.692,1016.5,82.26700000000001,2.6097,23.244,1063.5,550.16,11.129000000000001
28684,13.674000000000001,1016.5,86.214,2.5933,22.198,1061.4,550.09,10.966
28685,12.944,1016.6,87.82600000000001,2.6626,22.37,1064.4,550.01,11.125
28686,12.817,1016.4,88.24600000000001,2.6272,22.033,1062.8,550.04,11.083
28687,12.868,1016.3,88.189,2.6346,22.155,1063.2,550.09,11.118
28688,12.970999999999998,1016.4,87.726,2.6060000000000003,21.553,1062.8,550.19,11.161
28689,13.088,1016.4,86.67200000000001,2.6045,24.566999999999997,1063.0,550.37,11.129000000000001
28690,13.196,1016.4,85.975,2.3418,19.565,1035.6,542.97,10.334000000000001
28691,13.312999999999999,1016.6,85.646,2.2409,20.916999999999998,1035.0,545.55,10.191
28692,13.617,1017.0,84.93700000000001,2.2159999999999997,19.132,1035.4,546.0,10.088
28693,14.197000000000001,1017.4,83.773,2.2512,20.063,1035.8,546.44,10.031
28694,14.357999999999999,1017.4,84.444,2.2351,19.987000000000002,1035.9,546.47,10.068
28695,14.824000000000002,1017.2,83.431,2.2535,19.328,1037.0,547.36,10.111
28696,15.261,1017.2,81.72399999999999,2.2571,20.463,1039.8,548.8,10.152999999999999
28697,15.248,1017.3,82.84299999999999,2.2355,18.974,1039.8,548.62,10.154
28698,15.198,1017.3,84.00200000000001,2.6268,22.868000000000002,1061.9,549.77,10.989
28699,15.117,1017.3,87.103,2.6729,22.987,1063.3,549.9,11.036
28700,15.017999999999999,1016.9,87.861,2.6507,21.974,1062.4,549.78,11.175
28701,15.106,1016.3,86.777,2.6646,23.77,1063.6,549.66,11.21
28702,15.555,1016.0,83.525,2.5024,22.011999999999997,1056.0,549.52,10.806
28703,16.154,1015.7,79.227,2.597,21.885,1059.4,549.48,11.007
28704,16.652,1015.6,76.84,2.6538,23.391,1063.2,549.89,11.097999999999999
28705,16.593,1015.7,77.141,2.6912,22.154,1064.8,550.02,11.196
28706,16.285999999999998,1015.9,78.702,2.6343,23.605999999999998,1064.2,550.08,11.219000000000001
28707,15.807,1016.3,80.32300000000001,2.6168,23.258000000000003,1064.8,550.1,11.100999999999999
28708,15.206,1016.7,82.242,2.6328,22.061,1061.8,550.11,11.147
28709,14.556,1016.9,83.419,2.6286,23.201,1063.9,550.12,11.190999999999999
28710,14.398,1017.2,84.15100000000001,2.6418,23.04,1062.9,550.13,11.173
28711,14.071,1017.6,85.868,2.6628,22.958000000000002,1064.1,550.03,11.215
28712,13.940999999999999,1017.8,85.639,2.6356,23.57,1063.2,549.81,11.159
28713,13.507,1018.1,84.93799999999999,2.6119,22.899,1063.4,549.59,11.117
28714,12.792,1018.2,83.294,2.588,23.633000000000003,1062.9,549.74,11.114
28715,12.116,1018.5,84.215,2.5454,23.451999999999998,1060.5,549.98,11.034
28716,11.600999999999999,1018.7,88.23,2.6217,22.723000000000003,1064.3,549.83,11.227
28717,11.455,1018.8,87.647,2.6325,24.868000000000002,1063.3,549.96,11.165
28718,11.105,1018.8,87.014,2.6012,22.945,1062.0,550.01,11.097000000000001
28719,10.887,1018.9,85.992,2.5984,21.51,1062.9,549.88,11.042
28720,10.725,1019.3,86.97399999999999,2.5723,21.394000000000002,1062.6,549.93,11.037
28721,10.634,1019.6,87.85,2.5826,21.539,1063.6,550.08,11.097000000000001
28722,10.669,1020.1,86.93,2.5728,21.381999999999998,1062.5,550.25,11.093
28723,10.702,1020.6,87.635,2.5793,21.45,1062.9,549.98,11.139000000000001
28724,10.792,1020.8,88.471,2.6156,21.381999999999998,1062.1,549.87,11.139000000000001
28725,11.1,1020.6,90.227,2.6019,21.494,1062.5,549.86,11.165
28726,11.868,1020.0,89.31299999999999,2.6481,22.013,1064.3,550.13,11.120999999999999
28727,12.960999999999999,1019.6,85.383,2.63,22.904,1063.2,550.16,11.17
28728,13.609000000000002,1019.5,83.194,2.6672,23.75,1063.9,550.13,11.220999999999998
28729,13.812000000000001,1019.7,83.07799999999999,2.6754,23.535999999999998,1064.0,550.06,11.203
28730,13.697000000000001,1019.6,82.80799999999999,3.1917,27.668000000000003,1093.8,549.77,12.48
28731,13.321,1019.5,83.76799999999999,2.6168,22.572,1064.7,549.79,11.172
28732,13.095,1019.7,83.641,2.7132,23.15,1068.0,550.05,11.295
28733,12.921,1019.5,84.109,2.6239,22.26,1063.6,550.12,11.138
28734,12.834000000000001,1019.5,84.209,2.6173,22.204,1061.7,550.17,11.104000000000001
28735,12.81,1019.3,84.90799999999999,2.6828,23.099,1066.7,550.17,11.286
28736,12.832,1019.1,85.412,2.6602,22.611,1063.4,550.03,11.2
28737,12.727,1018.9,85.999,2.6172,22.08,1063.8,550.0,11.123
28738,12.782,1018.5,85.537,2.6208,21.913,1063.1,549.97,11.155999999999999
28739,12.939,1018.5,85.205,2.6469,22.588,1062.6,549.94,11.144
28740,13.072000000000001,1018.2,85.189,2.5225,22.195999999999998,1058.5,549.71,10.87
28741,13.154000000000002,1017.9,85.515,2.3055,20.578000000000003,1044.6,550.33,10.298
28742,13.18,1017.4,85.93700000000001,2.3151,21.011,1045.9,550.1,10.226
28743,13.075,1017.2,86.958,2.2925,20.763,1044.6,550.27,10.179
28744,12.960999999999999,1017.2,88.25399999999999,2.2666,20.756,1045.0,550.11,10.215
28745,13.019,1017.4,88.25399999999999,2.3215,20.748,1045.8,549.51,10.215
28746,13.127,1017.5,88.355,2.4921,21.914,1054.0,549.68,10.744000000000002
28747,13.255,1017.3,88.34,2.7318,23.706999999999997,1066.8,549.85,11.244000000000002
28748,13.501,1017.0,88.62100000000001,2.7395,24.023000000000003,1067.1,549.87,11.357999999999999
28749,13.767999999999999,1016.4,87.779,2.7257,24.671999999999997,1066.5,549.88,11.319
28750,14.140999999999998,1015.9,86.344,2.7212,25.142,1066.5,549.86,11.344000000000001
28751,14.427999999999999,1015.3,85.00399999999999,2.7221,25.486,1066.0,549.95,11.251
28752,14.46,1014.9,84.42,2.7425,24.43,1066.7,549.72,11.282
28753,14.306,1014.9,84.618,3.8822,32.519,1099.8,536.26,13.747
28754,13.984000000000002,1014.6,86.531,2.8888,24.651,1074.3,549.86,11.613
28755,13.627,1014.4,87.848,2.7426,23.293000000000003,1066.5,549.83,11.205
28756,13.319,1014.1,88.03200000000001,2.7724,23.65,1068.3,549.88,11.39
28757,13.296,1014.1,88.061,2.6674,23.328000000000003,1064.4,549.87,11.174000000000001
28758,13.290999999999999,1013.9,88.338,2.7061,22.864,1064.0,549.84,11.198
28759,13.235999999999999,1013.7,88.238,2.8542,23.71,1073.3,549.79,11.62
28760,13.591,1013.6,87.90700000000001,2.6661,22.923000000000002,1063.9,550.28,11.217
28761,13.869000000000002,1013.2,87.84200000000001,2.6635,23.395,1063.5,549.98,11.179
28762,13.956,1013.0,88.175,2.6702,23.545,1062.9,549.92,11.105
28763,14.349,1013.2,88.208,2.6630000000000003,22.914,1063.7,550.28,11.149000000000001
28764,14.524000000000001,1013.4,87.26899999999999,2.3879,21.271,1048.3,549.81,10.449000000000002
28765,14.460999999999999,1013.2,87.51799999999999,2.3719,21.171,1045.2,550.15,10.300999999999998
28766,14.293,1012.9,87.415,2.3407,21.089000000000002,1044.3,550.44,10.27
28767,13.853,1013.0,88.024,2.3797,20.756999999999998,1045.0,550.18,10.3
28768,13.402999999999999,1013.2,89.353,2.3453,20.055,1043.3,549.96,10.207
28769,13.296,1013.3,89.051,2.3201,20.000999999999998,1044.0,550.2,10.27
28770,13.581,1013.8,87.553,2.2746,19.965999999999998,1043.0,550.17,10.193
28771,14.017999999999999,1014.0,87.383,2.2862,20.578000000000003,1043.5,549.94,10.169
28772,14.690999999999999,1013.9,84.91799999999999,2.4937,22.65,1054.4,549.75,10.769
28773,15.417,1013.5,83.59899999999999,2.3804,22.214000000000002,1049.5,549.96,10.505999999999998
28774,16.024,1013.0,80.487,2.287,21.232,1046.4,549.98,10.302
28775,16.079,1012.8,79.548,2.698,23.633000000000003,1065.0,549.61,11.175
28776,15.708,1012.8,80.282,2.6228,23.453000000000003,1063.1,549.82,11.165999999999999
28777,15.53,1012.7,81.634,2.7052,23.763,1066.1,550.02,11.172
28778,15.321,1012.6,82.681,3.9268,33.516999999999996,1097.7,532.0,13.9
28779,15.052999999999999,1012.7,84.266,3.3544,28.296999999999997,1097.3,549.35,12.735999999999999
28780,14.397,1012.5,88.891,3.4605,28.96,1099.7,547.89,13.003
28781,14.119000000000002,1012.2,91.29,3.3896,28.364,1099.0,549.56,12.841
28782,14.197000000000001,1012.2,89.602,3.4097,28.471999999999998,1099.0,549.53,12.880999999999998
28783,14.242,1012.2,87.376,3.3361,27.923000000000002,1096.6,549.83,12.772
28784,14.492,1012.3,86.15899999999999,2.6142,22.807,1063.6,549.82,11.204
28785,14.177999999999999,1012.1,88.227,2.6443,22.480999999999998,1062.2,550.12,11.138
28786,13.673,1011.8,88.529,2.5536,21.953000000000003,1057.3,550.1,10.889000000000001
28787,13.117,1011.7,88.306,2.2861,19.512999999999998,1044.0,549.79,10.25
28788,12.552,1011.7,87.08,2.2459,18.762999999999998,1043.2,549.69,10.186
28789,12.054,1011.3,88.624,2.2937,18.733,1044.0,549.59,10.201
28790,11.876,1010.9,89.15700000000001,2.3157,18.675,1044.4,549.93,10.269
28791,11.812999999999999,1010.8,89.215,2.2859,18.805,1045.9,549.95,10.204
28792,11.782,1010.7,89.105,2.259,18.701,1044.8,550.1,10.244000000000002
28793,11.96,1010.6,89.601,2.3244,19.063,1045.7,549.65,10.308
28794,12.455,1010.7,89.501,2.5093,20.695,1055.8,550.12,10.772
28795,13.061,1010.8,88.198,2.6879,22.694000000000003,1067.0,549.87,11.284
28796,13.415999999999999,1010.4,86.73,2.7268,23.1,1067.3,549.83,11.384
28797,13.782,1009.7,86.56700000000001,2.7204,22.647,1066.5,550.02,11.263
28798,13.890999999999998,1009.2,86.305,2.6965,23.245,1066.7,550.11,11.207
28799,13.663,1008.4,86.146,3.2769999999999997,27.372,1094.3,549.84,12.593
28800,13.572000000000001,1008.1,85.412,3.4210000000000003,28.436999999999998,1099.6,549.1,12.948
28801,13.376,1007.8,85.31700000000001,3.3539,27.874000000000002,1097.3,549.68,12.790999999999999
28802,13.273,1007.4,85.537,3.4194,28.535999999999998,1099.6,548.84,12.831
28803,13.196,1007.0,86.10600000000001,3.0856,25.941,1086.6,549.62,12.142000000000001
28804,13.099,1006.4,85.557,3.0124,25.011999999999997,1082.5,549.78,11.958
28805,13.035,1006.5,85.698,3.0216,25.276999999999997,1083.3,549.86,12.019
28806,12.963,1006.8,87.26299999999999,3.5372,29.568,1099.6,545.57,13.154000000000002
28807,12.798,1006.6,89.26100000000001,3.1159,25.614,1085.3,550.05,12.189
28808,12.763,1006.2,89.057,2.6649,22.195,1062.4,550.27,11.099
28809,12.907,1006.0,87.781,2.6356,22.543000000000003,1062.0,550.18,11.068
28810,12.818,1005.6,87.391,2.6591,22.451,1062.6,550.25,11.119000000000002
28811,12.658,1005.4,87.564,2.5739,21.886,1060.7,550.18,10.927
28812,12.565999999999999,1005.1,87.458,2.5051,21.461,1056.3,549.94,10.794
28813,12.435,1004.6,87.624,2.3013,20.067,1045.1,550.01,10.226
28814,12.390999999999998,1004.3,87.335,2.2812,19.849,1044.6,549.99,10.152999999999999
28815,12.377,1004.1,87.56700000000001,2.2883,19.72,1044.3,550.33,10.122
28816,12.530999999999999,1003.6,87.53,2.2898,20.252,1045.6,549.81,10.257
28817,12.798,1003.4,86.329,2.4001,20.679000000000002,1048.1,550.06,10.386
28818,13.132,1003.4,84.73899999999999,2.6893,22.976,1065.8,549.86,11.292
28819,13.433,1003.7,84.74600000000001,3.7673,31.505,1099.8,539.28,13.593
28820,13.999,1003.8,82.281,3.6918,30.756,1100.2,542.19,13.446
28821,14.488,1003.4,80.67399999999999,3.7623,31.503,1099.9,539.86,13.526
28822,14.738,1002.8,79.28699999999999,3.7101,31.320999999999998,1100.1,540.78,13.463
28823,14.700999999999999,1002.9,79.5,3.7121,31.276,1099.7,540.79,13.515999999999998
28824,14.488,1003.2,78.33,3.7648,31.746,1100.0,538.99,13.585999999999999
28825,13.895,1003.3,79.619,3.813,32.16,1100.1,537.08,13.683
28826,13.217,1003.6,80.977,3.7771,31.619,1100.2,538.6,13.589
28827,12.628,1004.0,82.264,3.5346,29.846999999999998,1099.0,544.53,13.214
28828,12.562000000000001,1004.6,82.294,3.6771,31.195999999999998,1099.8,541.42,13.44
28829,12.375,1004.8,82.694,3.8367,32.332,1100.0,536.28,13.790999999999999
28830,11.942,1005.1,83.079,3.7385,31.524,1099.9,538.73,13.68
28831,11.574000000000002,1005.3,83.09200000000001,3.7057,31.474,1099.4,538.48,13.66
28832,10.97,1006.0,82.406,2.5589,21.479,1061.1,550.1,11.091
28833,10.424000000000001,1006.9,81.257,2.5845,21.555999999999997,1062.5,550.03,11.147
28834,9.7611,1007.5,81.829,2.5623,21.355,1061.9,550.03,11.113
28835,9.3712,1008.1,81.792,2.4867,20.789,1058.3,549.77,10.902999999999999
28836,9.2083,1008.8,80.214,2.2404,18.375,1039.2,546.86,10.245999999999999
28837,9.1304,1009.1,80.377,2.2368,18.27,1039.9,547.75,10.183
28838,9.2035,1009.6,80.28399999999999,2.255,18.23,1040.7,548.35,10.127
28839,8.9835,1010.2,80.45100000000001,2.231,18.157,1041.4,548.65,10.142000000000001
28840,8.7772,1011.0,80.366,2.2695,18.314,1042.5,548.92,10.218
28841,8.5071,1012.2,82.444,2.596,21.408,1063.0,549.91,11.027000000000001
28842,8.0977,1013.4,85.92200000000001,2.591,21.41,1063.2,549.67,11.055
28843,7.9445,1014.4,87.941,2.4263,19.823,1053.8,549.81,10.671
28844,8.0123,1015.0,88.537,2.6851,22.011,1066.3,549.97,11.282
28845,8.2757,1015.4,87.72,2.5947,21.4,1062.4,549.86,11.167
28846,8.5069,1015.6,85.81299999999999,2.5946,21.669,1063.6,549.87,11.099
28847,8.771,1015.9,84.949,2.552,21.679000000000002,1062.1,549.91,11.002
28848,8.9451,1016.5,82.978,2.6062,21.905,1062.8,549.95,11.134
28849,8.8499,1017.2,82.255,2.6517,22.125,1063.8,550.02,11.203
28850,8.7668,1017.9,81.39399999999999,2.6364,22.206999999999997,1064.2,550.11,11.149000000000001
28851,8.482000000000001,1018.5,82.083,2.6095,22.366,1063.7,550.01,11.091
28852,8.155,1019.0,81.26100000000001,2.591,21.888,1062.5,549.96,11.04
28853,8.1597,1019.4,80.131,2.6257,22.238000000000003,1065.1,550.11,11.144
28854,8.207,1019.5,78.847,2.6615,22.171,1065.0,549.93,11.263
28855,8.3102,1019.9,80.07,2.6594,21.979,1065.6,550.04,11.173
28856,8.6746,1020.2,80.81,2.6345,22.377,1064.2,550.1,11.183
28857,9.1085,1019.9,82.20700000000001,2.6102,22.771,1061.2,549.7,11.020999999999999
28858,9.1946,1020.0,82.425,2.6112,22.84,1062.2,549.64,11.085999999999999
28859,9.1299,1020.0,82.524,2.6204,22.453000000000003,1062.2,549.94,11.115
28860,9.3599,1020.1,82.036,2.5699,22.436,1058.8,549.55,10.92
28861,9.5736,1019.5,80.878,2.3278,20.955,1042.4,547.35,10.308
28862,9.7722,1018.9,80.24,2.3480000000000003,21.385,1048.7,550.35,10.47
28863,9.607999999999999,1018.7,81.639,2.3539,20.8,1050.1,549.91,10.51
28864,9.5263,1018.5,82.777,2.5773,23.014,1063.3,550.07,11.022
28865,9.8598,1018.6,82.26299999999999,2.6194,23.651999999999997,1063.9,549.72,11.130999999999998
28866,10.270999999999999,1018.7,81.66199999999999,2.6626,24.241,1065.5,549.74,11.135
28867,10.662,1018.6,81.581,2.6372,24.596999999999998,1064.4,550.14,11.132
28868,10.940999999999999,1018.5,81.964,2.6449,24.084,1062.6,550.03,11.040999999999999
28869,11.343,1018.0,82.995,2.6633,24.334,1064.7,550.09,11.257
28870,11.767999999999999,1017.4,82.221,2.7067,24.973000000000003,1065.8,550.02,11.148
28871,12.309000000000001,1016.9,81.993,2.7157,24.500999999999998,1064.9,549.84,11.206
28872,12.505,1016.5,81.954,2.6944,24.799,1064.6,550.02,11.259
28873,12.575999999999999,1016.0,83.036,2.7054,25.156999999999996,1065.1,550.0,11.254000000000001
28874,12.286,1015.7,85.191,2.7179,24.828000000000003,1065.9,550.05,11.187000000000001
28875,12.163,1015.4,84.179,2.6717,24.287,1065.2,550.1,11.138
28876,12.043,1015.4,83.891,2.6745,24.235,1065.1,550.06,11.179
28877,11.887,1015.2,83.92,2.6994,24.228,1064.3,550.03,11.229000000000001
28878,11.432,1014.8,85.162,2.6408,23.671999999999997,1062.8,550.01,11.157
28879,11.174000000000001,1014.2,86.20299999999999,2.661,23.611,1063.9,549.86,11.204
28880,10.994000000000002,1013.9,86.155,2.6523,23.377,1062.5,549.84,11.132
28881,11.203,1013.8,85.294,2.6733,23.406,1064.0,549.96,11.149000000000001
28882,11.415999999999999,1013.5,85.56299999999999,2.6654,23.241999999999997,1063.3,550.08,11.120999999999999
28883,11.383,1013.2,86.08200000000001,2.6389,22.695,1061.2,550.24,11.044
28884,11.257,1013.1,88.102,2.7087,22.807,1063.6,549.86,11.102
28885,11.42,1012.0,89.855,2.5071,21.508000000000003,1053.2,548.69,10.758
28886,11.425,1011.5,90.14,2.3205,19.72,1043.7,550.19,10.227
28887,11.356,1011.8,88.366,2.4651,20.916,1051.0,549.86,10.626
28888,11.152999999999999,1012.2,88.12100000000001,2.6685,21.783,1064.2,550.01,11.083
28889,11.192,1012.5,88.90700000000001,2.6699,22.096,1065.3,550.26,11.137
28890,11.390999999999998,1012.7,87.275,2.6586,21.704,1063.3,549.88,11.139000000000001
28891,11.354000000000001,1013.0,85.604,2.6185,21.444000000000003,1063.0,550.0,11.159
28892,10.932,1013.2,84.419,2.6105,21.386999999999997,1062.5,549.91,11.167
28893,10.05,1013.3,85.01,2.5858,21.247,1061.8,550.12,10.995999999999999
28894,9.3892,1012.9,84.676,2.6094,21.766,1064.5,549.98,11.207
28895,9.1361,1013.0,83.34,2.6017,21.656999999999996,1063.5,549.82,11.077
28896,8.9263,1013.5,82.721,2.5714,21.526999999999997,1062.7,549.66,11.148
28897,8.5751,1014.3,81.994,2.9438,24.842,1082.2,549.51,12.064
28898,8.6139,1015.0,82.36200000000001,3.0709,25.565,1086.9,549.83,12.168
28899,8.835,1015.7,81.825,2.6374,21.625,1063.5,549.83,11.055
28900,8.9564,1016.3,80.15100000000001,2.6225,21.45,1062.7,549.98,11.137
28901,9.1267,1016.8,77.885,2.6619,21.726999999999997,1064.7,550.0,11.249
28902,9.413,1017.6,76.85300000000001,2.6345,21.551,1063.9,549.96,11.225
28903,9.6362,1018.4,76.311,2.6241,21.43,1063.8,549.91,11.105
28904,9.5642,1018.9,75.922,2.6088,21.296,1063.3,550.14,11.073
28905,9.2804,1019.5,76.404,2.6384,21.671,1063.9,550.22,11.187999999999999
28906,9.0715,1019.7,76.851,2.6074,21.471999999999998,1063.1,550.28,11.165999999999999
28907,8.5761,1020.1,78.398,2.5386,20.891,1058.8,549.09,10.995
28908,8.2034,1020.8,79.165,2.2943,18.615,1036.8,543.81,10.270999999999999
28909,7.9551,1020.8,79.80199999999999,2.293,18.425,1036.7,544.26,10.264000000000001
28910,7.6907,1021.1,79.498,2.2699,18.399,1036.4,543.7,10.298
28911,7.4019,1021.6,79.523,2.2667,18.464000000000002,1035.0,542.72,10.308
28912,7.0507,1022.2,80.148,2.261,18.437,1038.9,544.86,10.319
28913,6.9201,1022.9,80.562,2.3151,18.514,1038.3,544.33,10.332
28914,7.6899,1023.5,80.543,2.5965,21.697,1058.2,547.9,11.06
28915,8.612,1023.9,80.437,2.6292,23.092,1063.0,550.03,11.011
28916,9.9056,1023.8,73.83,2.6533,24.491,1063.0,549.63,11.097999999999999
28917,12.53,1022.3,63.165,3.8458,32.385,1099.8,535.96,13.819
28918,12.458,1022.5,63.198,3.8781,32.711999999999996,1100.0,534.54,13.880999999999998
28919,12.165999999999999,1022.7,63.699,3.8545,32.263000000000005,1100.1,535.67,13.842
28920,11.142999999999999,1023.1,66.882,2.8254,23.781,1073.6,549.92,11.514000000000001
28921,10.104,1023.4,68.843,2.7155,22.506999999999998,1069.7,549.75,11.395
28922,9.1111,1023.5,71.107,2.5625,21.430999999999997,1063.6,549.76,11.048
28923,8.0748,1023.6,74.1,2.5912,21.35,1063.1,549.88,11.165999999999999
28924,6.8664,1023.6,77.68,2.7331,22.326,1069.5,550.04,11.475999999999999
28925,5.9135,1023.7,80.178,2.608,21.177,1062.2,550.39,11.165
28926,5.1867,1023.7,81.44,2.6277,21.558000000000003,1064.9,550.12,11.235
28927,4.5317,1023.3,82.976,2.5757,20.901,1061.7,550.12,11.079
28928,4.2029,1023.2,84.016,2.5802,20.905,1061.7,549.86,11.127
28929,3.8774,1023.4,84.215,2.5999,21.081999999999997,1062.5,549.95,11.162
28930,3.5788,1023.2,84.31700000000001,2.5573,20.794,1060.9,549.59,11.08
28931,3.4249,1022.8,84.70299999999999,2.576,20.756999999999998,1060.6,549.69,11.059000000000001
28932,3.1918,1022.8,84.429,2.5924,20.956999999999997,1061.3,550.11,10.975999999999999
28933,2.9911,1023.0,85.56,2.5141,20.197,1055.1,548.55,10.758
28934,3.0039999999999996,1023.1,85.721,2.3433,18.430999999999997,1045.3,548.77,10.318
28935,3.4471,1023.5,87.26899999999999,2.4738,19.230999999999998,1052.3,550.18,10.664000000000001
28936,5.1275,1023.9,88.647,3.8726,32.308,1099.9,535.27,13.822000000000001
